mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
32.29230880737305,1.2271155270710035,0.06093168258666992,0.020938460629663338,32,6,800,3,0.05,"{'border_count': 32, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.717914799565675,0.700056770893618,0.7122039938737041,0.7100585214443323,0.007446680959635604,47,0.9999480471713293,0.999986666973173,0.9999274287929479,0.9999540476458167,2.4553272282235594e-05
31.404657046000164,1.5297061822682203,0.05556472142537435,0.024206360279246178,32,6,800,3,0.1,"{'border_count': 32, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.7201047964974747,0.7120117289768562,0.7008368431903864,0.7109844562215724,0.007899576914676926,41,1.0,1.0,1.0,1.0,0.0
31.000340779622395,1.8079565063633083,0.10343583424886067,0.02376112099222967,32,6,800,5,0.03,"{'border_count': 32, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.7173066712230362,0.7198236978980072,0.7123420564326107,0.7164908085178846,0.0031083718910310167,7,0.9992639249672421,0.9996956391807086,0.9993790109371239,0.9994461916950249,0.00018253626343158827
32.90547283490499,0.12776838909401525,0.06486550966898601,0.04288678943401865,32,6,800,5,0.05,"{'border_count': 32, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7129009559189627,0.7167848934305604,0.7154567477615457,0.7150475323703563,0.0016117972527148212,16,0.9999360934231397,0.9999632192363394,0.9999352370873775,0.9999448499156189,1.2993775061761418e-05
37.06242879231771,0.24492838957487892,0.048763434092203774,0.017232271568864973,32,6,800,5,0.1,"{'border_count': 32, 'depth': 6, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.705698952586199,0.7160849028005137,0.7063667088831291,0.7093835214232805,0.004746427350500419,49,0.9999995402404542,1.0,1.0,0.999999846746818,2.167327283517834e-07
44.32707826296488,1.9830972936572309,0.053354501724243164,0.025213361693215017,32,8,500,1,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.03}",0.7061729619892227,0.7188499576514855,0.7192470252120641,0.7147566482842574,0.006071747056138556,21,0.9999701156295258,0.9999935633663594,0.9999389115788739,0.9999675301915864,2.2386273113107456e-05
40.00260853767395,3.152825102588337,0.08913540840148926,0.03151607279737069,32,8,500,1,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7072936818955967,0.7063713845300235,0.7109393408341188,0.7082014690865797,0.0019722431200903585,54,1.0,1.0,1.0,1.0,0.0
46.9345752398173,1.543286572157685,0.0711204210917155,0.008980841441705027,32,8,500,1,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7085448462500896,0.7171743895291691,0.6975417501178134,0.7077536619656907,0.008034492806767143,57,1.0,1.0,1.0,1.0,0.0
43.924308935801186,0.3368224638732729,0.09850629170735677,0.04715912067138339,32,8,500,3,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.7188352596855003,0.7228918982974244,0.7199925630301602,0.720573240337695,0.0017062568795568585,1,0.9998418427162594,0.9999310360681364,0.9998654217489478,0.9998794335111145,3.773690160417737e-05
47.24928514162699,2.952339480232012,0.21659088134765625,0.14269142913893826,32,8,500,3,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.7076501075707385,0.7128182798602959,0.7071729942271442,0.7092137938860595,0.0025561883915325785,50,0.9999967816831797,0.9999977012022712,0.9999949475741925,0.9999964768198811,1.1446464147013357e-06
